"","Tm","Year","Player","Pos","Age","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","eFG.","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PTS","All.Star","prevAS","W.L.","conf","tv","prop.G","tvf","big.m","med.m","small.m","east"
"3150","SAC",2012,"Jason Thompson","PF",25,64,1657,16.4,0.558,0.005,0.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,3.1,0.8,3.9,0.114,0.1,0.1,0.1,0.9,237,443,0.535,0,2,0,237,441,0.535,109,181,166,277,6.921875,1.234375,43,44,68,9.109375,0,0,0.333,"west",1.358,0.96969696969697,"small",0,0,1,0
"3151","SAC",2018,"Justin Jackson","SF",22,68,1506,9.2,0.521,0.442,0.086,2,12.6,7.1,7.2,0.9,0.8,8.4,14.2,0.4,0.5,1,0.031,-2,-1.5,-3.5,-0.6,185,419,0.442,57,185,0.308,128,234,0.51,26,36,27,160,2.75,1.08823529411765,28,13,40,6.66176470588235,0,0,0.329,"west",1.358,0.829268292682927,"small",0,0,1,0
"3152","SAC",2015,"Jason Thompson","PF",28,81,1991,10.2,0.5,0.002,0.334,8.2,21.5,15.1,6.5,0.8,2.3,14.6,12.7,0.9,1.5,2.4,0.057,-2.6,0.9,-1.7,0.1,201,428,0.47,0,1,0,201,427,0.47,89,143,139,391,6.54320987654321,1.04938271604938,33,57,84,6.06172839506173,0,0,0.354,"west",1.358,0.98780487804878,"small",0,0,1,0
"3153","SAC",2017,"Ty Lawson","PG",29,69,1732,15.4,0.551,0.226,0.416,3,8.9,6,30,2.2,0.3,17.3,19.5,2.2,1,3.2,0.088,0.2,-1.5,-1.3,0.3,237,522,0.454,34,118,0.288,203,404,0.487,173,217,44,135,2.59420289855072,4.85507246376812,74,6,129,9.8695652173913,0,0,0.39,"west",1.358,0.841463414634146,"small",0,0,1,0
"3154","SAC",2017,"Kosta Koufos","C",27,71,1419,13.8,0.56,0.003,0.158,9.7,22.9,16.4,5.3,1.3,3.1,12.7,15.3,1.2,1.4,2.6,0.089,-2.6,0.7,-1.9,0,216,392,0.551,0,1,0,216,391,0.551,38,62,118,285,5.67605633802817,0.661971830985915,36,48,61,6.61971830985915,0,0,0.39,"west",1.358,0.865853658536585,"small",0,0,1,0
"3155","SAC",2009,"Jason Thompson","PF",22,82,2303,13.9,0.54,0.011,0.399,11.8,19,15.4,6.8,1,1.9,14.8,19.3,1.8,0.9,2.7,0.057,-1.7,-1.1,-2.7,-0.4,356,717,0.497,0,8,0,356,709,0.497,198,286,234,372,7.39024390243902,1.13414634146341,46,59,146,11.0975609756098,0,0,0.207,"west",1.358,1,"small",0,0,1,0
"3156","SAC",2014,"Jason Thompson","PF",27,82,2007,11.1,0.523,0,0.292,8.5,21.3,14.8,4.1,0.8,2.3,14.5,14.4,0.9,1.7,2.7,0.064,-3,0.5,-2.5,-0.3,251,496,0.506,0,0,0,251,496,0.506,84,145,153,374,6.42682926829268,0.646341463414634,32,56,95,7.14634146341463,0,0,0.341,"west",1.358,1,"small",0,0,1,0
"3157","SAC",2012,"Chuck Hayes","C",28,54,1039,8.9,0.459,0.012,0.229,7.3,18,12.4,10.4,1.8,1.2,21.1,9.9,0.1,0.5,0.6,0.028,-3.1,1.3,-1.8,0.1,73,170,0.429,0,2,0,73,168,0.429,26,39,72,162,4.33333333333333,1.42592592592593,36,17,50,3.18518518518519,0,0,0.333,"west",1.358,0.818181818181818,"small",0,0,1,0
"3158","SAC",2010,"Jason Thompson","C",23,75,2357,14.6,0.518,0.013,0.353,10.8,20.3,15.5,8.3,0.9,2.3,13.3,19.6,1.9,2,4,0.081,-1.4,0.5,-0.9,0.7,370,784,0.472,1,10,0.1,369,774,0.473,198,277,224,413,8.49333333333333,1.65333333333333,41,73,139,12.52,0,0,0.305,"west",1.358,0.914634146341463,"small",0,0,1,0
"3159","SAC",2010,"Omri Casspi","SF",21,77,1931,13,0.529,0.302,0.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,1.1,1.4,2.5,0.063,-1,-1.1,-2.1,-0.1,300,672,0.446,75,203,0.369,225,469,0.502,117,174,75,274,4.53246753246753,1.23376623376623,54,17,98,10.2857142857143,0,0,0.305,"west",1.358,0.939024390243902,"small",0,0,1,0
"3160","SAC",2013,"John Salmons","SF",33,76,2278,10.2,0.509,0.436,0.18,1.6,9,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,0.034,-0.2,-1.7,-1.8,0.1,244,612,0.399,99,267,0.371,145,345,0.48,85,110,33,174,2.72368421052632,2.97368421052632,51,25,85,8.8421052631579,0,0,0.341,"west",1.358,0.926829268292683,"small",0,0,1,0
"3161","SAC",2010,"Spencer Hawes","C",21,72,1904,13.8,0.507,0.131,0.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,0.5,1.6,2.1,0.054,-1.4,1.1,-0.3,0.8,312,666,0.468,26,87,0.299,286,579,0.488,73,106,145,291,6.05555555555556,2.19444444444444,32,83,131,10.0416666666667,0,0,0.305,"west",1.358,0.878048780487805,"small",0,0,1,0
"3162","SAC",2014,"Isaiah Thomas","PG",24,72,2497,20.5,0.574,0.332,0.371,2.1,7.5,4.7,32.2,1.9,0.3,14.3,26.3,6.4,1.3,7.7,0.149,5,-2.1,2.9,3.1,496,1096,0.453,127,364,0.349,369,732,0.51,346,407,47,163,2.91666666666667,6.30555555555556,93,8,213,20.3472222222222,0,0,0.341,"west",1.358,0.878048780487805,"small",0,0,1,0
"3163","SAC",2011,"Donte Greene","SF",22,69,1127,9.7,0.482,0.399,0.168,4.8,10.2,7.4,6.5,1.6,1.3,12.6,18.2,-0.2,0.8,0.5,0.022,-2.2,-1.2,-3.4,-0.4,156,386,0.404,45,154,0.292,111,232,0.462,43,65,49,98,2.1304347826087,0.695652173913043,36,20,60,5.79710144927536,0,0,0.293,"west",1.358,0.841463414634146,"small",0,0,1,0
"3164","SAC",2015,"DeMarcus Cousins","C",24,59,2013,25.2,0.545,0.008,0.508,10.8,30.6,21.1,20.4,2.3,4,16.3,34.1,2.8,3.2,6,0.144,1.4,3.3,4.7,3.4,498,1066,0.467,2,8,0.25,496,1058,0.468,423,541,185,562,12.6610169491525,3.5593220338983,90,103,254,24.0847457627119,1,0,0.354,"west",1.358,0.719512195121951,"small",0,0,1,0
"3165","SAC",2014,"Ben McLemore","SG",20,82,2187,7.7,0.485,0.437,0.211,2.7,9.5,6.1,5.8,1,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-1.8,-1.3,-3.2,-0.6,255,679,0.376,95,297,0.32,160,382,0.446,115,143,53,182,2.86585365853659,1,45,18,96,8.78048780487805,0,0,0.341,"west",1.358,1,"small",0,0,1,0
"3166","SAC",2013,"Chuck Hayes","C",29,74,1209,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,1.1,0.4,1.5,0.06,-1.5,0.8,-0.7,0.4,84,190,0.442,0,1,0,84,189,0.442,30,48,113,186,4.04054054054054,1.51351351351351,31,18,44,2.67567567567568,0,0,0.341,"west",1.358,0.902439024390244,"small",0,0,1,0
"3167","SAC",2018,"Kosta Koufos","C",28,71,1391,17.5,0.566,0,0.19,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,2.3,1.5,3.9,0.134,-0.8,1.4,0.5,0.9,222,389,0.571,0,0,0,222,389,0.571,33,74,149,323,6.64788732394366,1.22535211267606,47,32,49,6.71830985915493,0,0,0.329,"west",1.358,0.865853658536585,"small",0,0,1,0
"3168","SAC",2013,"DeMarcus Cousins","C",22,75,2289,20.2,0.524,0.021,0.408,10.9,27,18.7,15.3,2.4,1.9,15.5,28.1,2,2.3,4.4,0.092,0,1,1,1.7,482,1036,0.465,4,22,0.182,478,1014,0.467,312,423,222,524,9.94666666666667,2.65333333333333,108,55,225,17.0666666666667,0,0,0.341,"west",1.358,0.914634146341463,"small",0,0,1,0
"3169","SAC",2014,"Travis Outlaw","SF",29,63,1065,10.4,0.492,0.359,0.16,3.8,14.2,8.9,7,1,1.4,6.9,15.5,0.8,0.6,1.4,0.062,-1.6,-0.9,-2.5,-0.1,130,326,0.399,41,117,0.35,89,209,0.462,42,52,36,132,2.66666666666667,0.761904761904762,20,19,26,5.44444444444444,0,0,0.341,"west",1.358,0.768292682926829,"small",0,0,1,0
"3170","SAC",2010,"Donte Greene","SF",21,76,1630,11.6,0.526,0.331,0.253,3.7,12.9,8.2,6.8,1.3,2.4,13.1,19.2,0.3,1.2,1.5,0.044,-1.8,-0.6,-2.4,-0.2,244,553,0.441,69,183,0.377,175,370,0.504,90,140,53,181,3.07894736842105,0.934210526315789,41,53,93,8.51315789473684,0,0,0.305,"west",1.358,0.926829268292683,"small",0,0,1,0
"3171","SAC",2014,"Ray McCallum","PG",22,45,897,9.7,0.439,0.197,0.143,2.2,7.8,5,21,1.2,0.8,10.9,17.6,0,0.4,0.4,0.02,-2.3,-1.7,-4.1,-0.5,113,300,0.377,22,59,0.373,91,241,0.413,32,43,18,61,1.75555555555556,2.66666666666667,22,9,39,6.22222222222222,0,0,0.341,"west",1.358,0.548780487804878,"small",0,0,1,0
"3172","SAC",2018,"JaKarr Sampson","SF",24,22,344,13.9,0.585,0.123,0.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,0.4,0.4,0.8,0.114,-2.6,1.9,-0.7,0.1,44,81,0.543,5,10,0.5,39,71,0.574,10,16,21,57,3.54545454545455,0.409090909090909,8,22,8,4.68181818181818,0,0,0.329,"west",1.358,0.268292682926829,"small",0,0,1,0
"3173","SAC",2013,"Marcus Thornton","SG",25,72,1726,16.3,0.552,0.49,0.163,3.2,9,6,9,1.8,0.2,7.6,23.1,3.1,0.1,3.2,0.089,2.9,-3.6,-0.7,0.6,332,774,0.429,141,379,0.372,191,395,0.52,111,126,50,131,2.51388888888889,1.26388888888889,61,4,68,12.7222222222222,0,0,0.341,"west",1.358,0.878048780487805,"small",0,0,1,0
"3174","SAC",2013,"Jimmer Fredette","SG",23,69,967,14.6,0.546,0.381,0.242,2.2,6.4,4.2,15.9,1.6,0.2,13.1,23.9,1.1,-0.1,1.1,0.052,0.7,-4.3,-3.6,-0.4,172,409,0.421,65,156,0.417,107,253,0.5,85,99,19,52,1.02898550724638,1.33333333333333,31,3,68,7.15942028985507,0,0,0.341,"west",1.358,0.841463414634146,"small",0,0,1,0
"3175","SAC",2009,"Francisco Garcia","SF",27,65,1975,14.1,0.554,0.332,0.268,3.3,9.6,6.4,12.6,2.1,2.5,13.1,19.4,1.7,0.7,2.4,0.058,0.3,-0.4,-0.1,0.9,295,665,0.444,88,221,0.398,207,444,0.51,146,178,56,162,3.35384615384615,2.30769230769231,80,67,112,12.6769230769231,0,0,0.207,"west",1.358,0.792682926829268,"small",0,0,1,0
"3176","SAS",2018,"Manu Ginobili","SG",40,65,1299,12.9,0.553,0.415,0.283,1.6,10.6,6.1,19.1,1.7,1,16.8,21.5,0.6,1.6,2.2,0.082,-0.5,-0.5,-1,0.3,201,463,0.434,64,192,0.333,137,271,0.503,110,131,19,123,2.18461538461538,2.50769230769231,43,16,105,8.86153846153846,0,1,0.573,"west",0.924,0.792682926829268,"small",0,0,1,0
"3177","SAS",2012,"Manu Ginobili","SG",34,34,792,24.1,0.668,0.442,0.354,2.7,13.9,8.4,30.3,1.6,1.1,16.3,22.7,3.4,0.9,4.2,0.257,6.5,-0.1,6.4,1.7,150,285,0.526,52,126,0.413,98,159,0.618,88,101,18,98,3.41176470588235,4.44117647058824,24,12,64,12.9411764705882,0,1,0.758,"west",0.924,0.515151515151515,"small",0,0,1,0
"3178","SAS",2009,"Kurt Thomas","PF",36,79,1404,14,0.53,0.007,0.148,11.5,22.7,17.2,7.2,1.3,3.1,11.5,12.6,1.8,2.7,4.5,0.152,-2.2,3.2,1.1,1.1,153,304,0.503,0,2,0,153,302,0.503,37,45,134,271,5.12658227848101,0.835443037974684,34,58,42,4.34177215189873,0,0,0.659,"west",0.924,0.963414634146341,"small",0,0,1,0
"3179","SAS",2009,"Manu Ginobili","SG",31,44,1181,22.9,0.594,0.426,0.387,2.5,17.3,10,23.1,2.9,1,13.3,27.2,2.7,2.3,5,0.203,4.2,1.8,6,2.4,223,491,0.454,69,209,0.33,154,282,0.524,168,190,24,174,4.5,3.56818181818182,64,16,88,15.5227272727273,0,1,0.659,"west",0.924,0.536585365853659,"small",0,0,1,0
"3180","SAS",2018,"Dejounte Murray","PG",21,81,1743,15.1,0.485,0.056,0.243,7,22.4,14.6,20.2,2.8,1.5,16.6,20.7,-0.2,3.4,3.2,0.087,-2.2,3.4,1.2,1.4,270,609,0.443,9,34,0.265,261,575,0.451,105,148,110,349,5.66666666666667,2.85185185185185,97,31,134,8.07407407407407,0,0,0.573,"west",0.924,0.98780487804878,"small",0,0,1,0
"3181","SAS",2009,"Ime Udoka","SF",31,67,1035,9.5,0.47,0.436,0.16,3.3,18.1,10.8,7.9,1.9,0.9,11,16.2,-0.5,1.7,1.3,0.058,-3.3,1.2,-2.1,0,110,287,0.383,41,125,0.328,69,162,0.455,28,46,28,159,2.7910447761194,0.805970149253731,36,12,38,4.3134328358209,0,0,0.659,"west",0.924,0.817073170731707,"small",0,0,1,0
"3182","SAS",2009,"Tim Duncan","C",32,75,2524,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5,5,10.1,0.191,1.1,3.5,4.6,4.2,558,1107,0.504,0,2,0,558,1105,0.504,334,483,201,599,10.6666666666667,3.52,38,126,165,19.3333333333333,1,1,0.659,"west",0.924,0.914634146341463,"small",0,0,1,0
"3183","SAS",2013,"Stephen Jackson","SF",34,55,1075,8,0.473,0.515,0.212,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,-1.2,1.5,0.3,0.013,-3,0.6,-2.4,-0.1,123,330,0.373,46,170,0.271,77,160,0.442,49,70,22,133,2.81818181818182,1.45454545454545,37,14,77,6.2,0,0,0.707,"west",0.924,0.670731707317073,"small",0,0,1,0
"3184","SAS",2012,"DeJuan Blair","PF",22,64,1363,17.6,0.549,0.002,0.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,2.2,1.8,4,0.142,0.8,0.8,1.6,1.2,269,504,0.534,0,1,0,269,503,0.534,73,119,154,197,5.484375,1.21875,59,12,92,9.546875,0,0,0.758,"west",0.924,0.96969696969697,"small",0,0,1,0
"3185","SAS",2018,"Bryn Forbes","SG",24,80,1517,9.1,0.525,0.459,0.145,0.9,7.2,4,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-1.2,-1.9,-3.1,-0.4,209,497,0.421,89,228,0.39,120,269,0.51,48,72,12,98,1.375,1,28,2,37,6.9375,0,0,0.573,"west",0.924,0.975609756097561,"small",0,0,1,0
"3186","SAS",2010,"Malik Hairston","SG",22,47,317,11.6,0.555,0.145,0.395,4.9,13.1,9.1,7.5,0.7,2,11,14.5,0.3,0.4,0.7,0.107,-2.3,0.3,-2,0,40,76,0.526,2,11,0.182,38,65,0.539,17,30,13,36,1.04255319148936,0.340425531914894,4,9,11,2.1063829787234,0,0,0.61,"west",0.924,0.573170731707317,"small",0,0,1,0
"3187","SAS",2013,"Tiago Splitter","PF",28,81,1997,18.7,0.609,0.004,0.506,8.8,20.3,14.9,10,1.6,2.3,12.7,18.2,4.7,3.5,8.2,0.197,0.6,2.4,2.9,2.5,315,563,0.56,0,2,0,315,561,0.56,208,285,144,371,6.35802469135802,1.60493827160494,63,64,100,10.3456790123457,0,0,0.707,"west",0.924,0.98780487804878,"small",0,0,1,0
"3188","SAS",2016,"Rasual Butler","SF",36,46,432,13.4,0.558,0.471,0.154,0.8,13.5,7.4,7.7,1.5,4.1,6.7,12.6,0.4,0.9,1.3,0.146,-0.9,2.7,1.8,0.4,49,104,0.471,15,49,0.306,34,55,0.543,11,16,3,53,1.21739130434783,0.521739130434783,13,23,8,2.69565217391304,0,0,0.817,"west",0.924,0.560975609756098,"small",0,0,1,0
"3189","SAS",2013,"Cory Joseph","PG",21,28,388,13.5,0.528,0.191,0.191,3.8,11.3,7.7,20.2,2,0.7,15,16.6,0.4,0.5,0.9,0.113,-1.1,0.6,-0.5,0.1,51,110,0.464,6,21,0.286,45,89,0.491,18,21,12,40,1.85714285714286,1.89285714285714,15,4,21,4.5,0,0,0.707,"west",0.924,0.341463414634146,"small",0,0,1,0
"3190","SAS",2013,"Matt Bonner","PF",32,68,909,11.8,0.609,0.522,0.065,3.4,12.5,8.2,5.8,1,1.5,6.3,12.8,1.4,1.1,2.5,0.133,0.4,0,0.5,0.6,112,230,0.487,53,120,0.442,59,110,0.602,11,15,25,104,1.89705882352941,0.529411764705882,17,19,16,4.23529411764706,0,0,0.707,"west",0.924,0.829268292682927,"small",0,0,1,0
"3191","SAS",2011,"Tim Duncan","C",34,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4,7.7,0.171,-0.1,3.9,3.8,3.2,419,838,0.5,0,4,0,419,834,0.5,184,257,169,509,8.92105263157895,2.67105263157895,50,146,122,13.4473684210526,1,1,0.744,"west",0.924,0.926829268292683,"small",0,0,1,0
"3192","SAS",2012,"Gary Neal","SG",27,56,1206,14.2,0.542,0.407,0.132,1.2,9.9,5.6,15.1,1.2,0.1,10.5,21.7,1.6,0.9,2.5,0.101,1.3,-1.8,-0.5,0.5,212,486,0.436,83,198,0.419,129,288,0.522,50,64,12,106,2.10714285714286,2.08928571428571,27,2,60,9.94642857142857,0,0,0.758,"west",0.924,0.848484848484849,"small",0,0,1,0
"3193","SAS",2018,"Davis Bertans","PF",25,77,1086,14.1,0.588,0.689,0.134,1.8,13.9,7.8,10.3,1.2,2.1,8.5,17.4,1.6,1.4,3.1,0.135,1.2,-0.3,1,0.8,161,366,0.44,94,252,0.373,67,114,0.568,40,49,18,135,1.98701298701299,0.961038961038961,26,28,36,5.92207792207792,0,0,0.573,"west",0.924,0.939024390243902,"small",0,0,1,0
"3194","SAS",2009,"Bruce Bowen","SF",37,80,1506,5.4,0.539,0.524,0.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,0.3,1.9,2.2,0.07,-3,1.6,-1.3,0.2,79,187,0.422,42,98,0.429,37,89,0.535,14,26,16,129,1.8125,0.5,36,13,25,2.675,0,0,0.659,"west",0.924,0.975609756097561,"small",0,0,1,0
"3195","SAS",2012,"Matt Bonner","PF",31,65,1326,13.2,0.597,0.714,0.06,2.6,15.7,9.3,6.5,0.6,1.1,3.8,12.8,2.7,1.2,4,0.143,2.3,-0.3,2,1.3,154,350,0.44,105,250,0.42,49,100,0.59,16,21,29,185,3.29230769230769,0.938461538461538,15,21,14,6.6,0,0,0.758,"west",0.924,0.984848484848485,"small",0,0,1,0
"3196","SAS",2018,"Rudy Gay","PF",31,57,1231,18,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1,2.1,3.1,0.123,-0.7,1,0.3,0.7,253,537,0.471,37,118,0.314,216,419,0.506,112,145,76,215,5.10526315789474,1.28070175438596,46,38,78,11.4912280701754,0,0,0.573,"west",0.924,0.695121951219512,"small",0,0,1,0
"3197","SAS",2019,"Bryn Forbes","SG",25,82,2293,12,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1,0.1,8.8,17.4,2.5,1.3,3.8,0.079,1,-1.7,-0.7,0.7,361,791,0.456,176,413,0.426,185,378,0.568,69,78,18,221,2.91463414634146,2.13414634146341,45,4,80,11.7926829268293,0,0,0.585,"west",0.924,1,"small",0,0,1,0
"3198","SAS",2014,"Aron Baynes","C",27,53,491,9.7,0.467,0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,-0.1,0.6,0.6,0.055,-3.7,-0.3,-4,-0.2,71,163,0.436,0,0,0,71,163,0.436,19,21,57,88,2.73584905660377,0.641509433962264,2,5,36,3.0377358490566,0,0,0.756,"west",0.924,0.646341463414634,"small",0,0,1,0
"3199","SAS",2010,"Tony Parker","PG",27,56,1728,16.4,0.542,0.047,0.344,0.5,8.5,4.6,30.9,0.9,0.3,15.3,25.8,2,1.6,3.6,0.101,-0.1,-1.6,-1.7,0.1,349,716,0.487,10,34,0.294,339,682,0.494,186,246,7,128,2.41071428571429,5.66071428571429,29,8,149,15.9642857142857,0,1,0.61,"west",0.924,0.682926829268293,"small",0,0,1,0
"3200","SAS",2019,"Marco Belinelli","SG",32,79,1815,11.9,0.557,0.572,0.18,1,10.8,5.9,10.1,0.9,0.4,8.8,19.8,1.4,1.1,2.5,0.065,0.3,-2.4,-2.1,0,285,690,0.413,147,395,0.372,138,295,0.52,112,124,16,182,2.50632911392405,1.67088607594937,35,8,72,10.493670886076,0,0,0.585,"west",0.924,0.963414634146341,"small",0,0,1,0
"3201","SAS",2010,"George Hill","PG",23,78,2276,14.7,0.572,0.255,0.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19,4.1,2.6,6.7,0.142,1.3,0.2,1.5,2,353,738,0.478,75,188,0.399,278,550,0.529,183,237,42,163,2.62820512820513,2.8974358974359,69,26,101,12.3589743589744,0,0,0.61,"west",0.924,0.951219512195122,"small",0,0,1,0
"3202","SAS",2012,"Tony Parker","PG",29,60,1923,22,0.539,0.069,0.319,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,5.5,1.6,7.1,0.177,3.2,-1.5,1.7,1.8,427,890,0.48,14,61,0.23,413,829,0.488,227,284,22,149,2.85,7.71666666666667,57,5,153,18.25,1,1,0.758,"west",0.924,0.909090909090909,"small",0,0,1,0
"3203","SAS",2016,"Boban Marjanovic","C",27,54,508,27.7,0.662,0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,2.3,1.2,3.4,0.325,2.7,0.9,3.6,0.7,105,174,0.603,0,0,0,105,174,0.603,87,114,73,121,3.59259259259259,0.388888888888889,12,23,29,5.5,0,0,0.817,"west",0.924,0.658536585365854,"small",0,0,1,0
"3204","SAS",2017,"Kyle Anderson","SG",23,72,1020,12.5,0.525,0.191,0.273,3.7,19,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2,2.7,0.127,-2.1,3.7,1.6,0.9,93,209,0.445,15,40,0.375,78,169,0.481,45,57,33,175,2.88888888888889,1.26388888888889,51,26,39,3.41666666666667,0,0,0.744,"west",0.924,0.878048780487805,"small",0,0,1,0
"3205","SAS",2018,"Patty Mills","PG",29,82,2107,11.8,0.558,0.607,0.173,1.4,6.8,4.1,16,1.3,0.4,12.6,17.8,2,2.1,4.1,0.093,0.9,-1.3,-0.4,0.9,280,682,0.411,154,414,0.372,126,268,0.523,105,118,26,128,1.8780487804878,2.79268292682927,55,11,106,9.98780487804878,0,0,0.573,"west",0.924,1,"small",0,0,1,0
"3206","SAS",2012,"James Anderson","SG",22,51,603,8.8,0.483,0.391,0.299,3.1,11.8,7.5,9.6,0.7,0.2,13.2,17.2,0.1,0.4,0.5,0.04,-2.2,-1.4,-3.6,-0.2,66,174,0.379,19,68,0.279,47,106,0.434,39,52,16,63,1.54901960784314,0.803921568627451,8,2,30,3.72549019607843,0,0,0.758,"west",0.924,0.772727272727273,"small",0,0,1,0
"3207","SAS",2018,"Brandon Paul","SG",26,64,576,7.5,0.504,0.425,0.339,1.1,12,6.5,9,2.2,1,16.6,13.6,-0.3,0.8,0.5,0.044,-3.6,0.9,-2.8,-0.1,55,127,0.433,15,54,0.278,40,73,0.492,22,43,6,62,1.0625,0.578125,25,7,29,2.296875,0,0,0.573,"west",0.924,0.780487804878049,"small",0,0,1,0
"3208","SAS",2009,"Matt Bonner","PF",28,81,1928,15,0.611,0.5,0.043,6.1,17.6,11.9,6.8,1.3,1,6.3,14.6,3.8,3,6.8,0.169,1.6,0.9,2.6,2.2,266,536,0.496,118,268,0.44,148,268,0.606,17,23,97,289,4.76543209876543,1.01234567901235,47,26,37,8.23456790123457,0,0,0.659,"west",0.924,0.98780487804878,"small",0,0,1,0
"3209","SAS",2014,"Jeff Ayres","PF",26,73,952,11.1,0.605,0,0.316,11,19.2,15.3,8.6,0.7,1.9,24.1,12.4,1,1.4,2.4,0.121,-1.6,2.1,0.5,0.6,101,174,0.58,0,0,0,101,174,0.58,38,55,89,169,3.53424657534247,0.821917808219178,13,25,63,3.28767123287671,0,0,0.756,"west",0.924,0.890243902439024,"small",0,0,1,0
"3210","SAS",2011,"Antonio McDyess","PF",36,73,1387,12.8,0.516,0.003,0.224,10.5,22.3,16.5,9,1.3,2,16,14.9,1,2.1,3,0.105,-2.2,2.2,0,0.7,169,344,0.491,0,1,0,169,343,0.491,52,77,122,273,5.41095890410959,1.15068493150685,36,39,72,5.34246575342466,0,0,0.744,"west",0.924,0.890243902439024,"small",0,0,1,0
"3211","SAS",2019,"Dāvis Bertāns","PF",26,76,1632,13,0.632,0.746,0.132,1.6,16,8.8,8.2,1,1.7,8.2,14.1,2.6,1.5,4,0.118,1.6,-0.4,1.2,1.3,204,453,0.45,145,338,0.429,59,115,0.61,53,60,23,241,3.47368421052632,1.31578947368421,35,33,43,7.97368421052632,0,0,0.585,"west",0.924,0.926829268292683,"small",0,0,1,0
"3212","SAS",2010,"Manu Ginobili","SG",32,75,2150,22.5,0.584,0.388,0.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,6.5,3.2,9.7,0.216,5.6,0.7,6.3,4.5,398,903,0.441,132,350,0.377,266,553,0.514,309,355,68,216,3.78666666666667,4.93333333333333,103,24,154,16.4933333333333,0,1,0.61,"west",0.924,0.914634146341463,"small",0,0,1,0
"3213","SAS",2011,"Tony Parker","PG",28,78,2528,20.4,0.569,0.065,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,5.8,2.4,8.2,0.156,2.5,-0.8,1.7,2.4,555,1069,0.519,25,70,0.357,530,999,0.531,233,303,30,208,3.05128205128205,6.57692307692308,90,3,200,17.5384615384615,0,1,0.744,"west",0.924,0.951219512195122,"small",0,0,1,0
"3214","SAS",2011,"Richard Jefferson","SF",30,81,2459,12.4,0.612,0.478,0.304,2.6,11.8,7.3,6.5,0.8,1,11.3,15.4,3.7,2.1,5.9,0.115,1.1,0,1.2,2,304,642,0.474,135,307,0.44,169,335,0.579,148,195,54,256,3.82716049382716,1.32098765432099,38,34,93,11,0,0,0.744,"west",0.924,0.98780487804878,"small",0,0,1,0
"3215","SAS",2010,"DeJuan Blair","PF",20,82,1494,17.7,0.564,0.004,0.325,16,25.1,20.6,7.1,1.8,1.9,16.5,20.8,1.8,2.8,4.6,0.147,-0.7,1.4,0.7,1,275,495,0.556,0,2,0,275,493,0.556,88,161,200,326,6.41463414634146,0.792682926829268,50,39,112,7.78048780487805,0,0,0.61,"west",0.924,1,"small",0,0,1,0
"3216","SAS",2011,"Gary Neal","SG",26,80,1685,13.1,0.578,0.487,0.165,1.5,11.8,6.8,9.1,0.8,0.2,10.3,20.6,2.1,1.4,3.5,0.099,0.9,-1.9,-1.1,0.4,285,632,0.451,129,308,0.419,156,324,0.553,84,104,21,175,2.45,1.2,27,4,78,9.7875,0,0,0.744,"west",0.924,0.975609756097561,"small",0,0,1,0
"3217","SAS",2016,"Tony Parker","PG",33,72,1980,16.2,0.546,0.092,0.241,1,8.8,5.1,29.1,1.4,0.4,14.3,21.2,2.9,2.9,5.8,0.142,0.4,-0.3,0.1,1,350,710,0.493,27,65,0.415,323,645,0.512,130,171,17,159,2.44444444444444,5.26388888888889,54,11,131,11.9027777777778,0,1,0.817,"west",0.924,0.878048780487805,"small",0,0,1,0
